0,1,2,3
-0.38562311015837175,0.09194082445285799,-0.6459472317740246,0.7043036870678644
-1.561821388258047,-0.2452277915524503,0.11769268429047589,-0.2981992952474025
-0.7854432261379561,-0.7075509856267604,0.566949480595328,-0.8823398988742277
-0.5346364550981312,0.16839818962705935,-0.1701200161216914,-0.8562416354490126
9.08382807180657,-0.5494336822307655,-1.6019447309972494,0.07283257518770864
-0.4409940529970038,0.42975769800530234,-0.747235278436714,0.3938157816162597
0.6139057860371901,-0.01990236662205184,0.1474909418824375,-0.8699961069327794
-1.0029858374926053,1.658520403817391,0.9109308620680387,0.8900715000689787
-0.5222398343874276,0.7011494129287119,0.14569698663018293,-0.5616118418361895
-1.2655420592869033,1.325810459374351,-0.5558258505302474,0.13572281764937985
-1.4164941872016632,0.6000960153518397,-0.03541664008037541,0.10425016247598051
-1.0893727326992948,-0.5485458282320623,0.14366426805944715,0.12985907776184172
2.2991987714208704,-1.1596667812967782,0.7562784229847742,-2.150522867648676
1.5436449154312826,0.9328965512048899,2.0242156440424575,0.3454456564981924
1.0188040082440228,0.28191257245829765,-1.6550042439092354,1.675315544210968
1.7413193089011674,-0.3999620142736487,-0.40420924197470726,-3.320938556552652
-1.6837893841975662,0.9131324311183995,-0.38504329319555497,0.47930853207801893
-1.5739880086384244,0.9062076026596503,-0.32682401049470544,-0.458728748859914
-1.710906451824169,-2.1309263268273657,0.2968797233111565,1.1154145335283971
8.492276157050835,1.5967872219437587,1.6421628667079289,4.173104323313693
-0.5513494693934696,-0.1810984094268431,-0.7264275731328322,1.3375409070809023
11.251798633862512,-0.07996851451750656,-4.159740101825676,-3.687338541330219
-0.3784650714790926,-1.3641270007468316,-0.04200356912539998,0.9945362437730932
-1.5778464125616407,-0.6512400326675539,0.6458979595473437,-0.7206483394828425
-0.9385298531728449,-0.5067181562545784,-0.12296368957549712,0.47360212891113596
-0.8785335825964383,0.040938047101088816,-0.19134269030225298,-0.5738284992006941
-0.8271601089575984,-0.39587986304973855,0.6012590922732712,-1.6858763520011895
-0.20295388892913685,-1.2599023523904427,0.24931152876038087,-0.05112722454927463
-1.4516359572708466,-0.043754800341317686,0.7305703236629917,-1.9185251629967213
0.034916750334161535,-0.847747846689391,-0.7200273766384777,1.6557909698948698
-1.182814004125611,0.5806315865942913,-0.23806281950636587,-0.5116753467954595
-0.6034459436391657,-0.062232504812553664,1.5994493942768115,-1.304922400606883
-0.693935324281575,0.26027137547385965,2.1715882054098286,-1.1127784364805473
-1.2539825604115586,0.1378605606352405,0.11065477998192273,-0.018092717057623102
-1.0643586768530076,0.07736006338307931,-0.639875324204545,1.5304916277078022
-1.6449141519370585,-0.49951385315632146,0.17208679217644576,-0.07388434590384199
-0.8851985929194817,-0.162785750513501,-0.34948699913699477,-0.039797393364861135
1.943482807524506,-0.8856674607222792,-0.4242422670565122,-1.4687997606853698
-0.6884564434603045,-0.05268416156518769,1.077266897759455,-0.4086431903400012
-1.284502321978834,0.9999135894325792,-0.6901082238569407,0.6557381306939446
-1.2541967766070543,-0.7532719469217036,0.7308302895553598,-2.266079503612115
0.2123498583235813,3.533429629484956,1.5874698515530778,1.128381316222809
-0.6218137481412933,1.0782318173829253,-1.0435177704880219,0.17187598502820922
-0.9344255860489412,-1.1291812877767358,0.5988936615245489,-0.37035747201531194
-1.1690084425568144,0.5731864358446864,-0.4540577035044348,0.6573899036755405
0.5350374884261921,-0.25510312120963774,-0.935048995219423,1.023339031380135
1.7389376864511268,-0.16077161862051398,1.3584964126677093,0.6520263381726163
-1.4727830521672263,1.1033978637947337,-0.6610687835251046,0.5466665375729101
-1.5828413742972154,0.43157369893224873,0.4400844587923965,-1.1164224484358807
-1.388702241278382,0.5265006470558391,0.028444212368217425,-0.6880905464635564
-0.6450059936423972,-1.2720476105054932,1.194794207463833,-2.6674105003272373
-0.8759133506663647,0.35372672871456506,-0.46519641557639774,0.316529690772713
-1.1153010005190072,-0.40270341501299634,0.4007828736773226,-0.8064890208471263
-0.5570626682527039,1.0298470895417362,-0.7340699976823327,-0.34518156425204743
2.63781663076957,-0.883702498044162,-0.031191413290729077,0.6511978267989315
1.571222035579114,1.1908576314090202,-2.0395879074207044,-1.158988904530898
-0.2156885994319007,1.1848966542208486,0.5363074636504612,0.5330606434979812
-0.4583460382556257,0.06455600375662696,0.13429199555748614,-0.8262099256847075
1.713455820996227,-2.749435979129391,-0.25789923355130684,1.7716631228440793
-1.292571179646236,-0.00838157623295683,-0.21118329735077437,-0.20391492902572783
-0.24036361503684572,0.765183525055288,-0.6624063688400075,-0.7517642939389304
-0.2637987615512635,2.060614089061583,0.006400813408806065,0.8539669070390541
-1.1238793765490078,0.7076676020841741,-0.27811731861634387,-0.6034533168961349
-1.8522298066094305,-1.280712549270332,-0.00802825221700232,1.565329592014222
-1.0234967160948027,0.9617877724361048,-0.8116106020676263,0.7066622902657104
0.6902083071892309,-2.7850488092888144,-0.7105606055363901,3.0449336420248794
-1.098633675454008,1.8063860969142085,-0.9586242137826609,0.4830985173116129
-0.854744971004161,1.4803283170872505,-0.7531266863849576,0.5115985605182343
-0.6214120682876476,0.379785932218503,0.9391004884293033,-0.0603640631037713
-0.9527425754636583,-1.3221967394116518,0.831103646020929,-1.4479866460264854
-1.8018542332448206,-0.34219113778615007,-0.02388181915036915,0.09726740754970667
-1.1148778727268607,1.9695558378830356,-1.0579178086122674,0.33061171945646317
0.486311763655654,1.6604520084875378,1.7538666936430416,0.1945410544922923
1.6991412112641078,-3.6623643712089278,-0.30596213368733094,2.0264909776669735
0.1802252090791787,-1.8644332159537766,0.6873223497009785,-0.7399821468688397
0.42858501352188183,-1.91059867318263,0.2700444945202364,0.21304198642740754
4.4317997093656105,1.2157453034264383,2.4289657741792188,0.09062048951331152
1.8044670934922298,-1.4734456662873139,-1.4954072838985502,3.100004216758293
-1.5881405733475482,0.08122345754192596,-0.13551534597499554,0.14142356541260984
-1.603912590976427,1.7907379021534418,-0.887345572563803,0.6613416316252816
-1.2776706915066658,1.1978477815065092,-0.8056429029996942,0.21249288525001986
-0.4518657282466346,0.5435669996316771,-0.09518212685258842,-1.8656378685145483
0.013615151326460894,-0.2556543160168691,-0.8627967474453869,1.6727305991520574
4.226022095651372,-0.9690272153781628,1.4374322465765366,1.2477348596401643
-0.5340940482795211,0.38917621602683516,0.3749957527178171,-1.0123467284266996
-0.5780671183224295,0.8587573951073595,0.4283762409544491,0.3751926563198691
-1.2014283421973337,1.0681419299819193,-0.8035560967450576,0.3123080845191042
-0.38842860641897875,-1.625448452570906,0.5914723996667544,0.3263681806894229
-0.6283376993744322,0.06923123546213439,-0.49756066717225006,0.5275953443968299
-1.4824270864733473,1.2542703303214242,-0.495109273431565,-0.3223492555197467
-0.16648301468707627,-0.049446207720116916,-0.6222755576132161,0.15608099317594787
-0.6578309536257699,-0.03365576430063575,-0.4306872151523312,0.25204325212507017
-0.7715035898615675,-0.9871958371546373,0.3776541284345867,-0.689062328514734
-1.6791789069870255,1.7921014195202765,-0.7723163616241858,0.16378850825240765
-0.5681207348395516,0.43737086073916687,-0.8783109942628391,0.73843003346669
-1.4691641193610865,0.6854006638041888,-0.4095341040049532,0.2518191964444793
13.386006903958727,3.4667314154685145,-1.2800526562989734,-0.5889259070106413
-1.5469767145106244,1.6489162486896436,-0.8379537159343383,0.3546462484781662
-0.5227914898342396,0.14459875900765543,-0.5611485346068723,0.5210169794161352
1.618836930563852,-1.7512810415928923,0.05594370635800983,-1.9691466955666455
-1.3521753224048738,1.12452591659534,-0.7002868704793808,0.15651037500902004
-1.1723776117947007,0.7785023115933962,-0.34657570447149827,-0.06913438720847509
-0.04420580248685186,-1.6147501405263678,-0.07878887764222682,0.25888696426867847
